date - time,team1,team2,result (team1 - team2),team1 player1,team1 player2,team1 player3,team1 player4,team1 player5,team1 player6,team1 player7,team1 player8,team1 player9,team1 player10,team1 player11,team1 missing player1,team1 missing player2,team1 missing player3,team2 player1,team2 player2,team2 player3,team2 player4,team2 player5,team2 player6,team2 player7,team2 player8,team2 player9,team2 player10,team2 player11,team2 missing player1,team2 missing player2,team2 missing player3,attendance,place,round
16.12.2018 17:15,Espanyol,Betis,1-3Finished,Duarte O.,Garcia S.,Gomez V. (C),Granero E.,Iglesias B.,Leo Baptistao,Lopez D. (G),Lopez D.,Pedrosa A.,Roca M.,Rosales R.,Hermoso M.,Lopez J.,Vila D.,Bartra M.,Canales S.,Carvalho W.,Firpo J.,Guerrero F.,Joaquin (C),Lo Celso G.,Lopez P. (G),Mandi A.,Moron L.,Sidnei,Guardado A.,null,null,20 275,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 16
16.12.2018 19:30,Huesca,Villarreal,2-2Finished,Avila C.,Cucho,Etxeita X.,Ferreiro D.,Gomez M.,Insua P.,Jovanovic A. (G),Melero G. (C),Miramon,Pulido J.,Rivera C.,Aguilera J.,Akapo C.,Gallar A.,Asenjo S. (G),Bacca C.,Caseres S.,Chukwueze S.,Costa J.,Fornals P.,Gonzalez A.,Mario Gaspar (C),Moreno G.,Mori R.,Trigueros M.,Barbosa M.,Bruno,Iturra M.,6 455,Estadio El Alcoraz (Huesca),LaLiga - Round 16
16.12.2018 21:45,Levante,Barcelona,0-5Finished,Bardhi E.,Boateng E.,Cabaco E.,Campana J.,Jason,Morales J. L. (C),Oier (G),Postigo S.,Rober Pier,Rochina R.,Tono,Doukoure C.,Lopez P.,Luna A.,Alba J.,Busquets S.,Dembele O.,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Suarez L.,ter Stegen M. (G),Vermaelen T.,Vidal A.,Malcom,Rafinha,Roberto S.,23 736,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 16
17.12.2018 22:00,Alaves,Ath Bilbao,0-0Finished,Duarte R.,Garcia M. (C),Guidetti J.,Ibai,Jonathan Calleri,Jony,Laguardia V.,Maripan G.,Navarro X.,Pacheco F. (G),Pina T.,Brasanac D.,Ely R.,Remiro A.,Aduriz A.,Alvarez Y.,Benat,Berchiche Y.,Capa A.,Cordoba I.,Garcia D.,Garcia R.,Herrerin I. (G),Martinez I.,Susaeta M. (C),Balenziaga M.,Lekue I.,Remiro A.,19 349,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 16
21.12.2018 20:30,Girona,Getafe,1-1Finished,Bernardo,Bono (G),Garcia A.,Garcia B.,Granell A. (C),Juanpe,Pons P.,Porro P.,Portu,Ramalho J.,Stuani C.,Aday,Doumbia S.,Mojica J.,Antunes V.,Arambarri M.,Cabrera L.,Djene,Foulquier D.,Maksimovic N.,Mata J.,Molina J. (C),Rodriguez A.,Soria D. (G),Suarez D.,Bergara M.,Ndiaye A.,null,8 258,Estadio Municipal de Montilivi (Girona),LaLiga - Round 17
21.12.2018 22:00,Real Sociedad,Alaves,0-1Finished,Elustondo A.,Hernandez T.,Illarramendi A. (C),Januzaj A.,Juanmi,Llorente D.,Moreno H.,Moya M. A. (G),Oyarzabal M.,Willian Jose,Zurutuza D.,Concha D.,Gorosabel A.,Merquelanz M.,Baston B.,Duarte R.,Jonathan Calleri,Jony,Laguardia V.,Maripan G.,Navarro X.,Pacheco F. (G) (C),Pina T.,Sobrino R.,Wakaso M.,Brasanac D.,Ely R.,null,22 377,Reale Arena (San Sebastian),LaLiga - Round 17
22.12.2018 14:00,Betis,Eibar,1-1Finished,Bartra M.,Canales S.,Carvalho W.,Guerrero F.,Joaquin (C),Lo Celso G.,Lopez P. (G),Mandi A.,Sanabria A.,Sidnei,Tello C.,Firpo J.,Guardado A.,Leon P.,Arbilla A.,Cote,Cucurella M.,Enrich S.,Escalante G.,Garcia K.,Jordan J.,Orellana F.,Pena R.,Ramis I. (C),Riesgo A. (G),Calavera J.,Dmitrovic M.,Leon P.,48 524,Estadio Benito Villamarin (Sevilla),LaLiga - Round 17
22.12.2018 17:15,Atl. Madrid,Espanyol,1-0Finished,Arias S.,Correa A.,Godin D. (C),Griezmann A.,Kalinic N.,Koke,Niguez S.,Oblak J. (G),Partey T.,Rodri,Savic S.,Costa D.,Filipe Luis,Gimenez J. M.,Darder S.,Duarte O.,Garcia S.,Granero E.,Iglesias B.,Leo Baptistao,Lopez D. (G),Lopez D. (C),Naldo,Rosales R.,Vila D.,Hermoso M.,Lopez J.,null,57 637,Metropolitano Stadium (Madrid),LaLiga - Round 17
22.12.2018 19:30,Barcelona,Celta Vigo,2-0Finished,Alba J.,Busquets S.,Dembele O.,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Semedo N.,Suarez L.,ter Stegen M. (G),Vidal A.,Malcom,Rafinha,Samper S.,Araujo N.,Aspas I.,Blanco R. (G),Boufal S.,Costas D.,Gomez M.,Jozabed,Mallo H. (C),Mazan R.,Mendez B.,Yokuslu O.,Junca D.,null,null,77 154,Camp Nou (Barcelona),LaLiga - Round 17
22.12.2018 21:45,Ath Bilbao,Valladolid,1-1Finished,Aduriz A.,Alvarez Y.,Benat,Berchiche Y.,Capa A.,Garcia D.,Garcia R.,Herrerin I. (G),Martinez I.,Muniain I. (C),Williams I.,Balenziaga M.,Lekue I.,Remiro A.,Alcaraz R.,Calero F.,Keko,Kiko Olivas,Masip J. (G),Michel,Moyano J. (C),Nacho,Plano O.,Suarez L.,Unal E.,Cop D.,Lopez I.,Luismi,42 880,Estadio San Mames (Bilbao),LaLiga - Round 17
23.12.2018 13:00,Valencia,Huesca,2-1Finished,Cheryshev D.,Diakhaby M.,Garay E.,Gaya J.,Mina S.,Neto (G),Parejo D. (C),Piccini C.,Rodrigo,Soler C.,Wass D.,Coquelin F.,Gabriel Paulista,Gameiro K.,Akapo C.,Cucho,Etxeita X.,Ferreiro D.,Gomez M.,Insua P.,Melero G. (C),Miramon,Musto M.,Rivera C.,Santamaria R. (G),Aguilera J.,Gallar A.,Gurler S.,36 726,Estadio de Mestalla (Valencia),LaLiga - Round 17
23.12.2018 17:15,Leganes,Sevilla,1-1Finished,Bustinza U. (C),Carrillo G.,En Nesyri Y.,Nyom A.,Omeruo K.,Perez R.,Pichu Cuellar (G),Rodriguez O.,Silva J.,Siovas D.,Vesga M.,Dos Santos M.,Munoz E.,Recio,Amadou I.,Andre Silva,Ben Yedder W.,Carrico D.,Escudero S.,Gabriel Mercado,Gomez S.,Mesa R.,Navas J. (C),Vaclik T. (G),Vazquez F.,Banega E.,Gonalons M.,Kjaer S.,11 321,Estadio Municipal de Butarque (Leganes),LaLiga - Round 17
23.12.2018 19:30,Rayo Vallecano,Levante,2-1Finished,Advincula L.,Amat J.,Ba A.,Comesana S.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Garcia A.,Imbula G.,Moreno A.,Velazquez E.,Elustondo G.,Kakuta G.,Doukoure C.,Bardhi E.,Campana J.,Coke,Marti R.,Mayoral B.,Morales J. L. (C),Oier (G),Postigo S.,Rober Pier,Rochina R.,Tono,,Cabaco E.,Doukoure C.,11 073,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 17
03.01.2019 22:30,Villarreal,Real Madrid,2-2Finished,Asenjo S. (G),Caseres S.,Cazorla S.,Chukwueze S.,Costa J. (C),Fornals P.,Fuego J.,Gonzalez A.,Layun M.,Moreno G.,Ruiz V.,Barbosa M.,Bruno,Mario Gaspar,Bale G.,Benzema K.,Carvajal D.,Casemiro,Courtois T. (G),Kroos T.,Lucas,Marcelo,Modric L.,Ramos S. (C),Varane R.,Asensio M.,Diaz M.,Llorente M.,19 903,Estadio de la Ceramica (Villarreal),LaLiga - Round 17
04.01.2019 20:00,Levante,Girona,2-2Finished,Bardhi E.,Cabaco E.,Campana J.,Jason,Marti R.,Morales J. L. (C),Oier (G),Postigo S.,Rober Pier,Tono,Vukcevic N.,Doukoure C.,Lopez P.,Luna A.,Bernardo,Bono (G),Douglas Luiz,Garcia A.,Garcia B.,Granell A. (C),Juanpe,Porro P.,Portu,Ramalho J.,Stuani C.,Aday,Doumbia S.,Mojica J.,19 415,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 18
04.01.2019 22:00,Espanyol,Leganes,1-0Finished,Darder S.,Duarte O.,Garcia S.,Iglesias B.,Leo Baptistao,Lopez D. (G),Lopez D. (C),Melendo O.,Roca M.,Rosales R.,Vila D.,Granero E.,Hermoso M.,Lopez J.,Bustinza U. (C),Carrillo G.,En Nesyri Y.,Gumbau G.,Nyom A.,Omeruo K.,Pichu Cuellar (G),Rodriguez O.,Silva J.,Siovas D.,Vesga M.,Munoz E.,Perez R.,Rolan D.,15 085,RCDE Stadium (Cornella de Llobregat),LaLiga - Round 18
05.01.2019 14:00,Valladolid,Rayo Vallecano,0-1Finished,Alcaraz R.,Calero F.,Keko,Kiko Olivas,Masip J. (G),Michel,Moyano J. (C),Nacho,Plano O.,Unal E.,Villa T.,Fernandez J.,Lopez I.,Luismi,Advincula L.,Amat J.,Ba A.,Comesana S.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Medran A.,Moreno A.,Trejo O.,Velazquez E.,Elustondo G.,Imbula G.,Kakuta G.,17 261,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 18
05.01.2019 17:15,Alaves,Valencia,2-1Finished,Aguirregabiria M.,Baston B.,Garcia M. (C),Ibai,Jonathan Calleri,Jony,Laguardia V.,Maripan G.,Navarro X.,Pacheco F. (G),Pina T.,Duarte R.,Ely R.,Wakaso M.,Cheryshev D.,Diakhaby M.,Gabriel Paulista,Garay E.,Lato T.,Mina S.,Neto (G),Parejo D. (C),Piccini C.,Rodrigo,Wass D.,Coquelin F.,Gaya J.,Guedes G.,18 304,Estadio Mendizorrotza (Vitoria-Gasteiz),LaLiga - Round 18
05.01.2019 21:45,Huesca,Betis,2-1Finished,Akapo C.,Cucho,Etxeita X.,Ferreiro D.,Gomez M.,Insua P.,Melero G. (C),Miramon,Pulido J.,Rivera C.,Santamaria R. (G),Aguilera J.,Brezancic R.,Gurler S.,Bartra M.,Canales S.,Carvalho W.,Feddal Z.,Garcia J. (C),Guerrero F.,Lopez P. (G),Mandi A.,Moron L.,Sanabria A.,Tello C.,Firpo J.,Kaptoum W.,Sidnei,6 135,Estadio El Alcoraz (Huesca),LaLiga - Round 18
06.01.2019 13:00,Eibar,Villarreal,0-0Finished,Arbilla A.,Charles,Cote,Cucurella M.,Diop P.,Enrich S.,Jordan J.,Orellana F.,Pena R.,Ramis I. (C),Riesgo A. (G),Calavera J.,Leon P.,Miguelon,Asenjo S. (G),Caseres S.,Cazorla S.,Chukwueze S.,Fornals P.,Fuego J.,Mario Gaspar (C),Moreno G.,Mori R.,Pedraza A.,Ruiz V.,Barbosa M.,Bruno,Miguelon,4 151,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 18
06.01.2019 17:15,Sevilla,Atl. Madrid,1-1Finished,Andre Silva,Banega E.,Ben Yedder W.,Carrico D.,Escudero S.,Gnagnon J.,Gomez S.,Mesa R.,Navas J. (C),Sarabia P.,Vaclik T. (G),Gabriel Mercado,Gonalons M.,Vazquez F.,Correa A.,Godin D. (C),Griezmann A.,Juanfran,Koke,Lemar T.,Niguez S.,Oblak J. (G),Partey T.,Rodri,Savic S.,Costa D.,Filipe Luis,Hernandez L.,38 603,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 18
06.01.2019 19:30,Real Madrid,Real Sociedad,0-2Finished,Benzema K.,Carvajal D.,Casemiro,Courtois T. (G),Kroos T.,Lucas,Marcelo,Modric L.,Ramos S. (C),Varane R.,Vinicius Junior,Asensio M.,Bale G.,Diaz M.,Elustondo A.,Illarramendi A. (C),Januzaj A.,Llorente D.,Merino M.,Moreno H.,Munoz A.,Oyarzabal M.,Rulli G. (G),Willian Jose,Zurutuza D.,Concha D.,Gorosabel A.,Merquelanz M.,53 412,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 18
06.01.2019 21:45,Getafe,Barcelona,1-2Finished,Antunes V.,Arambarri M.,Cabrera L.,Djene (C),Foulquier D.,Maksimovic N.,Mata J.,Portillo F.,Rodriguez A.,Soria D. (G),Suarez D.,Bergara M.,Ndiaye A.,Shibasaki G.,Alba J.,Arthur,Dembele O.,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Roberto S.,Suarez L.,ter Stegen M. (G),Vidal A.,Rafinha,Samper S.,Umtiti S.,14 721,Coliseum Alfonso Perez (Getafe),LaLiga - Round 18
07.01.2019 22:00,Celta Vigo,Ath Bilbao,1-2Finished,Araujo N.,Beltran F.,Blanco R. (G),Boufal S.,Cabral G.,Gomez M.,Junca D.,Lobotka S.,Mallo H. (C),Mendez B.,Yokuslu O.,Aspas I.,Costas D.,Lekue I.,Benat,Berchiche Y.,Capa A.,Cordoba I.,de Marcos O.,Garcia D.,Herrerin I. (G),Martinez I.,Muniain I. (C),Nunez U.,Williams I.,Alvarez Y.,Garcia R.,Lekue I.,13 266,Estadio de Balaidos (Vigo),LaLiga - Round 18
11.01.2019 22:00,Rayo Vallecano,Celta Vigo,4-2Finished,Advincula L.,Amat J.,Ba A.,Comesana S.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Imbula G.,Moreno A.,Trejo O.,Velazquez E.,Elustondo G.,null,Mazan R.,Araujo N.,Beltran F.,Blanco R. (G),Boufal S.,Cabral G.,Gomez M.,Jozabed,Junca D.,Mallo H. (C),Mendez B.,Yokuslu O.,Aspas I.,Costas D.,Mazan R.,11 378,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 19
12.01.2019 14:00,Leganes,Huesca,1-0Finished,Bustinza U. (C),Carrillo G.,En Nesyri Y.,Nyom A.,Omeruo K.,Perez R.,Pichu Cuellar (G),Rodriguez O.,Silva J.,Siovas D.,Vesga M.,Gumbau G.,Munoz E.,Rolan D.,Akapo C.,Cucho,Ferreiro D.,Gomez M.,Insua P.,Melero G. (C),Miramon,Musto M.,Pulido J.,Rivera C.,Santamaria R. (G),Brezancic R.,Etxeita X.,Luisinho,9 670,Estadio Municipal de Butarque (Leganes),LaLiga - Round 19
12.01.2019 17:15,Valencia,Valladolid,1-1Finished,Cheryshev D.,Gabriel Paulista,Garay E.,Gaya J.,Mina S.,Neto (G),Parejo D. (C),Piccini C.,Rodrigo,Soler C.,Wass D.,Diakhaby M.,Guedes G.,Jimenez J.,Alcaraz R.,Anuar,Calero F.,Keko,Kiko Olivas,Masip J. (G),Moyano J. (C),Nacho,Plano O.,Unal E.,Villa T.,Cotan A.,Luismi,Verde D.,37 024,Estadio de Mestalla (Valencia),LaLiga - Round 19
12.01.2019 19:30,Girona,Alaves,1-1Finished,Alcala P.,Bernardo,Bono (G),Douglas Luiz,Garcia B.,Granell A. (C),Juanpe,Pons P.,Porro P.,Portu,Stuani C.,Aday,Mojica J.,Planas C.,Baston B.,Burgui,Duarte R.,Garcia M. (C),Jonathan Calleri,Laguardia V.,Maripan G.,Navarro X.,Pacheco F. (G),Pina T.,Sobrino R.,Ely R.,Jony,Marin A.,10 185,Estadio Municipal de Montilivi (Girona),LaLiga - Round 19
12.01.2019 21:45,Villarreal,Getafe,1-2Finished,Asenjo S. (G),Caseres S.,Cazorla S.,Chukwueze S.,Costa J.,Fornals P.,Iborra V.,Mario Gaspar (C),Moreno G.,Mori R.,Ruiz V.,Bruno,Miguelon,Shibasaki G.,Antunes V.,Arambarri M.,Cabrera L.,Cristoforo S.,Djene,Foulquier D.,Maksimovic N.,Mata J.,Molina J. (C),Portillo F.,Soria D. (G),Bergara M.,Ndiaye A.,Shibasaki G.,13 685,Estadio de la Ceramica (Villarreal),LaLiga - Round 19
13.01.2019 13:00,Atl. Madrid,Levante,1-0Finished,Arias S.,Correa A.,Godin D. (C),Griezmann A.,Juanfran,Koke,Oblak J. (G),Partey T.,Rodri,Savic S.,Vitolo,Costa D.,Filipe Luis,Martins G.,Bardhi E.,Cabaco E.,Campana J.,Chema,Jason (C),Marti R.,Morales J. L.,Oier (G),Rober Pier,Tono,Vukcevic N.,Luna A.,Postigo S.,Sadiku A.,55 959,Metropolitano Stadium (Madrid),LaLiga - Round 19
13.01.2019 17:15,Ath Bilbao,Sevilla,2-0Finished,Alvarez Y.,Benat,Berchiche Y.,Capa A.,Cordoba I.,de Marcos O.,Garcia D.,Herrerin I. (G),Martinez I.,Muniain I. (C),Williams I.,Aduriz A.,Garcia R.,Lekue I.,Andre Silva,Banega E.,Ben Yedder W.,Escudero S.,Gnagnon J.,Gomez S.,Kjaer S.,Mesa R.,Navas J. (C),Sarabia P.,Vaclik T. (G),Carrico D.,Gonalons M.,Nolito,41 479,Estadio San Mames (Bilbao),LaLiga - Round 19
13.01.2019 19:30,Barcelona,Eibar,3-0Finished,Alba J.,Arthur,Busquets S.,Coutinho,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Roberto S.,Suarez L.,ter Stegen M. (G),Rafinha,Samper S.,Umtiti S.,Arbilla A.,Bigas P.,Cote,Cucurella M.,Diop P.,Enrich S.,Escalante G.,Jordan J.,Orellana F.,Pena R.,Riesgo A. (G) (C),Calavera J.,Charles,Leon P.,71 039,Camp Nou (Barcelona),LaLiga - Round 19
13.01.2019 21:45,Betis,Real Madrid,1-2Finished,Barragan A.,Bartra M.,Canales S.,Carvalho W.,Guardado A.,Guerrero F.,Joaquin (C),Lo Celso G.,Lopez P. (G),Mandi A.,Sanabria A.,Firpo J.,Inui T.,Kaptoum W.,Benzema K.,Carvajal D.,Casemiro,Fernandez N.,Modric L.,Navas K. (G),Ramos S. (C),Reguilon S.,Valverde F.,Varane R.,Vinicius Junior,Asensio M.,Bale G.,Courtois T.,52 992,Estadio Benito Villamarin (Sevilla),LaLiga - Round 19
14.01.2019 22:00,Real Sociedad,Espanyol,3-2Finished,Elustondo A.,Illarramendi A. (C),Januzaj A.,Juanmi,Llorente D.,Merino M.,Moreno H.,Munoz A.,Rulli G. (G),Sangalli L.,Willian Jose,Concha D.,Gorosabel A.,Le Normand R.,Darder S.,Granero E.,Iglesias B.,Leo Baptistao,Lopez D. (G),Lopez D. (C),Melendo O.,Naldo,Roca M.,Rosales R.,Vila D.,Duarte O.,Garcia S.,Hermoso M.,17 266,Reale Arena (San Sebastian),LaLiga - Round 19
18.01.2019 22:00,Getafe,Alaves,4-0Finished,Antunes V.,Cabrera L.,Cristoforo S.,Djene,Gonzalez B.,Maksimovic N.,Mata J.,Molina J. (C),Portillo F.,Soria D. (G),Suarez D.,Arambarri M.,Bergara M.,Foulquier D.,Aguirregabiria M.,Baston B.,Burgui,Duarte R.,Garcia M. (C),Jonathan Calleri,Maripan G.,Navarro X.,Pacheco F. (G),Pina T.,Sobrino R.,Ely R.,Jony,Laguardia V.,8 748,Coliseum Alfonso Perez (Getafe),LaLiga - Round 20
19.01.2019 17:15,Real Madrid,Sevilla,2-0Finished,Benzema K.,Carvajal D.,Casemiro,Ceballos D.,Courtois T. (G),Lucas,Modric L.,Ramos S. (C),Reguilon S.,Varane R.,Vinicius Junior,Asensio M.,Bale G.,Diaz M.,Andre Silva,Banega E.,Ben Yedder W.,Carrico D.,Escudero S.,Gomez S.,Kjaer S.,Navas J. (C),Sarabia P.,Vaclik T. (G),Vazquez F.,Gonalons M.,Mesa R.,Nolito,68 232,Estadio Santiago Bernabeu (Madrid),LaLiga - Round 20
19.01.2019 19:30,Huesca,Atl. Madrid,0-3Finished,Cucho,Enric,Etxeita X. (C),Ferreiro D.,Gomez M.,Insua P.,Miramon,Musto M.,Pulido J.,Rivera C.,Santamaria R. (G),Brezancic R.,Luisinho,Melero G.,Arias S.,Correa A.,Gimenez J. M.,Godin D. (C),Griezmann A.,Hernandez L.,Koke,Lemar T.,Oblak J. (G),Partey T.,Rodri,Costa D.,Filipe Luis,Kalinic N.,7 106,Estadio El Alcoraz (Huesca),LaLiga - Round 20
19.01.2019 21:45,Celta Vigo,Valencia,1-2Finished,Araujo N.,Blanco R. (G),Boufal S.,Gomez M.,Jozabed,Junca D.,Lobotka S.,Mallo H. (C),Mendez B.,Roncaglia F.,Sisto P.,Aspas I.,Costas D.,Mazan R.,Cheryshev D.,Coquelin F.,Gabriel Paulista,Garay E.,Gaya J.,Mina S.,Neto (G),Parejo D. (C),Piccini C.,Rodrigo,Soler C.,Guedes G.,Jimenez J.,Kondogbia G.,15 668,Estadio de Balaidos (Vigo),LaLiga - Round 20
20.01.2019 13:00,Betis,Girona,3-2Finished,Barragan A.,Bartra M.,Canales S.,Garcia J.,Guardado A. (C),Lo Celso G.,Lopez P. (G),Mandi A.,Moron L.,Sanabria A.,Tello C.,Carvalho W.,Firpo J.,Inui T.,Alcala P. (C),Bernardo,Bono (G),Doumbia S.,Garcia A.,Garcia B.,Juanpe,Pons P.,Porro P.,Portu,Valery,Aday,Mojica J.,Planas C.,47 218,Estadio Benito Villamarin (Sevilla),LaLiga - Round 20
20.01.2019 17:15,Villarreal,Ath Bilbao,1-1Finished,Asenjo S. (G),Cazorla S.,Costa J.,Fornals P.,Gonzalez A.,Iborra V.,Mario Gaspar (C),Moreno G.,Mori R.,Toko Ekambi K.,Trigueros M.,Bruno,null,Lekue I.,Alvarez Y.,Benat,Berchiche Y.,Capa A.,Cordoba I.,Garcia D.,Herrerin I. (G),Ibai,Martinez I.,Muniain I. (C),Williams I.,Aduriz A.,Garcia R.,Lekue I.,17 054,Estadio de la Ceramica (Villarreal),LaLiga - Round 20
20.01.2019 19:30,Rayo Vallecano,Real Sociedad,2-2Finished,Advincula L.,Amat J.,Ba A.,Comesana S.,de Tomas R.,Dimitrievski S. (G),Embarba A. (C),Imbula G.,Moreno A.,Trejo O.,Velazquez E.,Elustondo G.,Kakuta G.,Merino M.,Elustondo A.,Hernandez T.,Illarramendi A. (C),Januzaj A.,Llorente D.,Moreno H.,Oyarzabal M.,Rulli G. (G),Sangalli L.,Willian Jose,Zubeldia I.,Concha D.,Gorosabel A.,Merino M.,12 562,Campo de Futbol de Vallecas (Madrid),LaLiga - Round 20
20.01.2019 19:30,Levante,Valladolid,2-0Finished,Bardhi E.,Cabaco E.,Campana J.,Coke,Jason,Mayoral B.,Morales J. L. (C),Oier (G),Rober Pier,Rochina R.,Tono,Chema,Luna A.,Postigo S.,Antonito,Borja,Calero F.,Kiko Olivas,Masip J. (G),Michel,Moi,Moyano J. (C),Plano O.,Unal E.,Villa T.,Alcaraz R.,Cotan A.,Lopez I.,19 107,Estadi Ciutat de Valencia (Valencia),LaLiga - Round 20
20.01.2019 21:45,Barcelona,Leganes,3-1Finished,Alba J.,Alena C.,Arthur,Busquets S. (C),Coutinho,Dembele O.,Pique G.,Roberto S.,Suarez L.,ter Stegen M. (G),Vermaelen T.,Rafinha,Umtiti S.,Munoz E.,Braithwaite M.,En Nesyri Y.,Nyom A.,Omeruo K.,Pichu Cuellar (G),Recio,Rodriguez O.,Silva J.,Siovas D. (C),Tarin R.,Vesga M.,Bustinza U.,Carrillo G.,Munoz E.,50 670,Camp Nou (Barcelona),LaLiga - Round 20
21.01.2019 22:00,Eibar,Espanyol,3-0Finished,Arbilla A.,Bigas P.,Cote,Cucurella M.,De Blasis P.,Diop P.,Enrich S.,Garcia K.,Jordan J.,Pena R.,Riesgo A. (G) (C),Calavera J.,Leon P.,Lopez D.,Granero E.,Leo Baptistao,Lopez D. (G),Lopez J. (C),Marmol L.,Melendo O.,Naldo,Puado J.,Roca M.,Sanchez V.,Vila D.,Duarte O.,Hernan Perez,Lopez D.,3 652,Estadio Municipal de Ipurua (Eibar),LaLiga - Round 20
26.01.2019 14:00,Sevilla,Levante,5-0Finished,Andre Silva,Banega E.,Ben Yedder W.,Carrico D. (C),Gomez S.,Mesa R.,Promes Q.,Vaclik T. (G),Vazquez F.,Vidal A.,Wober M.,Escudero S.,Gnagnon J.,Gonalons M.,Bardhi E.,Boateng E.,Cabaco E.,Campana J.,Coke,Manzanara F.,Mayoral B.,Morales J. L. (C),Oier (G),Rober Pier,Rochina R.,Chema,Luna A.,Postigo S.,34 500,Estadio Ramon Sanchez Pizjuan (Sevilla),LaLiga - Round 21
26.01.2019 17:15,Atl. Madrid,Getafe,2-0Finished,Arias S.,Gimenez J. M.,Godin D. (C),Griezmann A.,Hernandez L.,Kalinic N.,Lemar T.,Niguez S.,Oblak J. (G),Partey T.,Rodri,Correa A.,Costa D.,Filipe Luis,Antunes V.,Arambarri M.,Cabrera L.,Djene,Gonzalez B.,Maksimovic N.,Molina J. (C),Portillo F.,Rodriguez A.,Soria D. (G),Suarez D.,Bergara M.,Ndiaye A.,Shibasaki G.,55 571,Metropolitano Stadium (Madrid),LaLiga - Round 21
26.01.2019 19:30,Leganes,Eibar,2-2Finished,Braithwaite M.,Bustinza U. (C),En Nesyri Y.,Nyom A.,Omeruo K.,Pichu Cuellar (G),Recio,Rodriguez O.,Silva J.,Siovas D.,Vesga M.,Carrillo G.,Munoz E.,Rolan D.,Arbilla A.,Bigas P.,Cote,Cucurella M.,De Blasis P.,Diop P.,Dmitrovic M. (G),Enrich S. (C),Garcia K.,Jordan J.,Pena R.,Calavera J.,Leon P.,null,8 902,Estadio Municipal de Butarque (Leganes),LaLiga - Round 21
26.01.2019 21:45,Valencia,Villarreal,3-0Finished,Cheryshev D.,Coquelin F.,Diakhaby M.,Garay E.,Gaya J.,Mina S.,Neto (G),Parejo D. (C),Piccini C.,Rodrigo,Soler C.,Gabriel Paulista,Gameiro K.,Guedes G.,Asenjo S. (G),Cazorla S.,Costa J.,Fornals P.,Gonzalez A.,Iborra V.,Mario Gaspar (C),Pedraza A.,Ruiz V.,Toko Ekambi K.,Trigueros M.,Bruno,null,null,37 827,Estadio de Mestalla (Valencia),LaLiga - Round 21
27.01.2019 13:00,Valladolid,Celta Vigo,2-1Finished,Alcaraz R.,Antonito,Calero F.,Guardiola S.,Keko,Kiko Olivas,Masip J. (G),Michel (C),Nacho,Plano O.,Villa T.,Cop D.,Cotan A.,Lopez I.,Araujo N.,Blanco R. (G),Boufal S.,Gomez M.,Hoedt W.,Jozabed,Junca D.,Lobotka S.,Mallo H. (C),Mendez B.,Sisto P.,Aspas I.,Costas D.,Mazan R.,18 495,Estadio Jose Zorrilla (Valladolid),LaLiga - Round 21
27.01.2019 17:15,Girona,Barcelona,0-2Finished,Alcala P.,Bernardo,Bono (G),Garcia A.,Granell A. (C),Juanpe,Pons P.,Porro P.,Portu,Stuani C.,Valery,Aday,Doumbia S.,Garcia B.,Alba J.,Busquets S.,Coutinho,Lenglet C.,Messi L. (C),Pique G.,Rakitic I.,Semedo N.,Suarez L.,ter Stegen M. (G),Vidal A.,Dembele O.,Rafinha,Umtiti S.,13 649,Estadio Municipal de Montilivi (Girona),LaLiga - Round 21
27.01.2019 19:30,Real Sociedad,Huesca,0-0Finished,Hernandez T.,Illarramendi A. (C),Llorente D.,Merino M.,Navas R.,Oyarzabal M.,Ramirez S.,Rulli G. (G),Willian Jose,Zaldua J.,Zubeldia I.,Concha D.,Gorosabel A.,Jon B.,Akapo C.,Cucho,Enric,Etxeita X. (C),Gomez M.,Herrera Y.,Insua P.,Miramon,Pulido J.,Rivera C.,Santamaria R. (G),Brezancic R.,Luisinho,Melero G.,21 147,Reale Arena (San Sebastian),LaLiga - Round 21
